Danceability,Artist Name,Track Name,Popularity,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,Liveness,valence,tempo,duration_in min/ms,time_signature,Genre
0.705,Breezie 311,Shots In The Dark,320000,0.75600000000000001,9,26/12/1899,minor,-0.0415,-0.0477,,58.92,-0.0846,129.98,141875,4,Rock Music
0.825,Ghali,Combo (feat. Mr Eazi),410000,0.78100000000000003,9,27/12/1899,minor,-0.107,-0.833,3.55e-05,76,-0.0812,100.013,176012,4,Pop Music
0.657,Gwar,Sick of You,480000,0.53500000000000003,1,22/12/1899,major,-0.047,-0.00329,0.000492,81.8,-0.0738,132.257,188830,4,Metal Music
0.58,Downset,Empower,420000,0.93000000000000005,1,26/12/1899,major,-0.12,-0.128,,60.2,-0.0534,97.917,144267,4,Metal Music
0.621,Blue Material,Blue Blood,370000,0.60199999999999998,9,24/12/1899,minor,-0.0279,-0.00316,0.853,63.4,-0.0609,116.011,230152,4,Indie Music
0.754,Sempra,B Mine?,190000,0.92000000000000004,3,27/12/1899,minor,-0.05,-1.83,0.689,68.7,-0.0966,147.998,266133,4,Alt Music
0.881,Malcolm McLaren,Buffalo Gals,410000,0.63600000000000001,4,18/12/1899,minor,-0.156,-0.257,0.000257,70.7,-0.0616,108.863,259427,4,Hip Hop Music
-5,Arcade Fire,Ready to Start,580000,0.93200000000000005,9,27/12/1899,major,-0.0387,-1.2,0.0335,56.92,-0.0536,190.08,255893,4,Rock Music
-5,Bad Nerves,Dreaming,320000,0.95799999999999996,6,25/12/1899,minor,-0.123,-5.33e-05,0.000116,64.8,-0.0389,107.458,129373,4,Indie Music
0.548,3 Doors Down,Your Arms Feel Like home,370000,0.70899999999999996,9,25/12/1899,minor,-0.0273,-0.0678,3.82e-06,60.4,-0.0191,119.998,224213,4,Rock Music
0.65,ARXX,Deep,330000,0.59999999999999998,9,21/12/1899,minor,-0.04,-0.278,0.00121,131.1,-0.0795,110.016,180203,4,Rock Music
-5,Crown Lands,Howlin' Back Again,390000,0.96899999999999997,6,29/12/1899,major,-0.222,-1.72,0.00158,64.8,-0.0165,121.214,169808,4,Rock Music
0.761,The Undercover Dream Lovers,Get to You,420000,0.70699999999999996,-6,25/12/1899,minor,-0.0356,-6.8,0.421,59.69,-0.0893,113.976,208421,4,Indie Music
0.553,A Scent Like Wolves,Telephone,390000,0.93899999999999995,3,27/12/1899,minor,-0.0795,-0.00833,0.000181,90.4,-0.0369,124.984,198840,4,Metal Music
-5,Idan Rafael Haviv,◊©◊ú◊û◊ô◊ù,550000,0.35499999999999998,,19/12/1899,major,-0.0599,-8.47,4.18e-05,61.3,-0.00914,86.078,221025,4,Pop Music
0.824,Otis Junior,When It's Sweet,300000,0.48899999999999999,9,26/12/1899,minor,-0.0692,-3.02,,58.87,-0.0771,86.815,160250,4,Alt Music
-5,Madhav Gopi Nair,Mukti,170000,0.33600000000000002,4,20/12/1899,major,-0.0292,-7.23,0.913,65.4,-0.0062,112.966,111765,5,Indie Music
0.921,The Sequence,Funk You Up - 12'' Version,240000,0.76800000000000002,,26/12/1899,major,-0.311,-5.07,0.000738,55.3,-0.0775,103.713,652320,4,Hip Hop Music
0.601,Advaita,Ghir Ghir,330000,0.72799999999999998,4,21/12/1899,major,-0.0436,-3.78,0.726,86.8,-0.0862,137.99,5.09355,3,Acoustic Folk
-5,John Campbell,Devil in My Closet,300000,0.495,8,20/12/1899,major,-0.0344,-0.00119,0.0119,63,-0.0567,81.018,360600,4,Blues
0.748,Dan + Shay,Glad You Exist,790000,0.55100000000000005,11,25/12/1899,major,-0.0349,-2.35,,61.9,-0.066,103.953,2.408883333,4,Country Music
-5,Gymshorts,Gotta Get Away,230000,0.84299999999999997,9,23/12/1899,major,-0.0439,-0.00127,0.502,116.5,-0.0729,180.034,145932,4,Alt Music
0.774,Liz Phair,Fuck and Run,470000,0.64000000000000001,2,24/12/1899,major,-0.0333,-7.43,0.0316,58.8,-0.0947,136.226,187933,4,Alt Music
-5,Stephen Taranto,Pixel Heart: Verdant,280000,0.96399999999999997,11,24/12/1899,minor,-0.0798,-0.00152,0.791,60.9,-0.0207,83.958,312363,4,Metal Music
-5,Deep Purple,Gettin' Tighter,430000,0.83099999999999996,7,22/12/1899,major,-0.0754,-0.0028,0.0711,65.3,-0.0752,120.867,218173,4,Rock Music
-5,Loyle Carner,Yesterday,600000,0.97999999999999998,11,29/12/1899,minor,-0.443,-0.734,,62.7,-0.0423,92.035,168654,4,Hip Hop Music
0.616,Nickelback,Rockstar,700000,0.91000000000000003,,28/12/1899,major,-0.0386,-0.459,,84.3,-0.0693,144.072,252040,4,Rock Music
0.797,Post Malone,Motley Crew,900000,0.63100000000000001,3,28/12/1899,minor,-0.0786,-0.904,3.71e-06,59.98,-0.0288,129.915,3.07021667,4,Pop Music
-5,Yehudit Ravitz,◊®◊ó◊ë◊™ ◊î◊®◊ô◊ß◊ï◊ì◊ô◊ù,200000,0.76100000000000001,9,23/12/1899,major,-0.0557,-2.95,1.37e-06,86,-0.0467,152.472,298693,4,Rock Music
0.563,Olivia Rodrigo,good 4 u,990000,0.66400000000000003,9,26/12/1899,major,-0.154,-3.35,,58.49,-0.0688,166.928,2.96911667,4,Pop Music
-5,Rema,Bounce,590000,0.84699999999999998,11,25/12/1899,minor,-0.0511,-0.307,,61.7,-0.0625,114.962,187783,4,Pop Music
0.749,Charlie Puth,Cheating on You,750000,0.53500000000000003,4,25/12/1899,major,-0.0336,-0.131,3.65e-05,59.82,-0.0601,123.042,196607,4,Pop Music
0.709,Ravid Plotnik,◊†◊¢◊†◊¢,460000,0.33700000000000002,7,18/12/1899,major,-0.106,-4.47,0.000162,134.6,-0.0387,68,320333,4,Hip Hop Music
-5,Ulver,Little Boy,330000,0.40999999999999998,4,17/12/1899,major,-0.0423,-0.0106,0.287,60.9,-0.00612,91.127,323430,4,Rock Music
0.653,Alien Ant Farm,Smooth Criminal,750000,0.96399999999999997,9,27/12/1899,minor,-0.0582,-0.0316,0.00512,64.4,-0.087,126.928,209267,4,Pop Music
-5,Live,Selling The Drama,570000,0.91400000000000003,6,25/12/1899,major,-0.0647,-0.106,8.18e-05,60.1,-0.0336,124.42,208293,4,Rock Music
0.522,Something Corporate,Punk Rock Princess,510000,0.88100000000000001,7,26/12/1899,major,-0.0847,-0.0303,0.000147,59.39,-0.0369,130.084,232200,4,Rock Music
-5,Buzzcocks,Ever Fallen in Love (With Someone You Shouldn't've)?,640000,0.83099999999999996,4,22/12/1899,major,-0.0453,-0.00862,,55.55,-0.0778,175.514,163693,4,Rock Music
0.754,Enamour,Dragonfly,320000,0.79500000000000004,7,22/12/1899,minor,-0.0384,-0.186,0.906,58.52,-0.021,122.007,259606,4,Pop Music
0.562,mehro,chance with you,520000,0.49399999999999999,4,23/12/1899,minor,-0.0278,-8.64,0.0259,65.3,-0.0383,144.104,215516,4,Pop Music
-5,Christian L√∂ffler,Pastoral,550000,0.191,10,11/12/1899,major,-0.0365,-9.37,0.959,59.61,-0.00335,105.104,220630,3,Alt Music
0.823,Mark Ronson,Uptown Funk (feat. Bruno Mars) - Radio Edit,480000,0.66000000000000003,,27/12/1899,major,-0.103,-0.0681,2.7e-05,76.9,-0.0956,114.489,228493,4,Pop Music
0.65,Rosie Flores,Simple Case of the Blues,380000,0.63,11,25/12/1899,minor,-0.04,-2.78,8.55e-05,61.9,-0.074,107.69,218747,4,Blues
-5,Ayron Jones,Take Me Away,570000,0.84399999999999997,1,27/12/1899,minor,-0.0622,-0.0012,0.111,72.1,-0.0554,156.136,246933,4,Rock Music
-5,Dream Drop,Reckless Demon Youth,350000,0.92700000000000005,6,26/12/1899,minor,-0.123,-0.00111,8.99e-06,69.3,-0.0414,183.998,183040,4,Metal Music
0.713,Langston Hughes,I Have Known Rivers,100000,0.14599999999999999,3,17/12/1899,major,-0.54,-7.84,,71.2,-0.0474,89.267,66490,5,Hip Hop Music
0.676,Abby Wolfe,Take It Slow,400000,0.53700000000000003,10,24/12/1899,major,-0.0333,-5.1,,58.98,-0.0388,88.001,181569,4,Pop Music
0.667,Eagles,Life in the Fast Lane - 2013 Remaster,720000,0.755,9,24/12/1899,major,-0.069,-0.966,6.94e-05,55.23,-0.0883,109.535,4.77033333,4,Rock Music
-5,Die Apokalyptischen Reiter,Tiki,340000,0.94299999999999995,,26/12/1899,major,-0.129,-0.058,0.642,84.3,-0.016,98.089,152252,4,Metal Music
-5,Icon of Sin,Virtual Empire,330000,0.95799999999999996,4,24/12/1899,minor,-0.0511,-0.361,0.000226,88.7,-0.0313,145.055,352943,4,Metal Music
-5,Spirit Adrift,Supernaut,320000,0.92500000000000004,7,25/12/1899,major,-0.105,-0.000222,0.0723,59.73,-0.0313,118.066,282978,4,Metal Music
0.605,Shlomo Artzi,◊ú◊î◊¶◊ô◊ú ◊ê◊ï◊™◊ö,290000,0.77200000000000002,1,25/12/1899,minor,-0.0262,-2.98,1.96e-05,63.1,-0.0836,129.99,280360,4,Rock Music
0.586,Eric B. & Rakim,Microphone Fiend,480000,0.79500000000000004,11,23/12/1899,major,-0.258,-3.54,,68.7,-0.0694,94.101,314600,4,Hip Hop Music
0.939,"Kayla Nicole, Taylor Girlz",Bundles (feat. Taylor Girlz),780000,0.68200000000000005,11,26/12/1899,major,-0.306,-0.0152,,55.52,-0.0584,130.022,2.5801,4,Pop Music
-5,The Rapture,How Deep Is Your Love?,520000,0.82599999999999996,9,28/12/1899,minor,-0.0594,-0.00617,0.000713,68.7,-0.0132,122.326,385920,4,Rock Music
-5,A Day To Remember,All I Want,640000,0.98099999999999998,2,28/12/1899,minor,-0.141,-0.000258,,84.3,-0.0207,160.042,202640,4,Rock Music
0.645,Morgan Evans,Love Is Real,580000,0.73199999999999998,3,26/12/1899,major,-0.0453,-0.0853,2.62e-05,69.8,-0.0708,95.02,2.716216667,4,Country Music
0.522,Habalyanim,◊©◊ï◊ë◊ô◊†◊ô◊°◊ò,150000,0.76900000000000002,10,26/12/1899,minor,-0.191,-1.04,0.000114,56.43,-0.0793,189.803,240307,4,Rock Music
0.621,Wilco,Random Name Generator,390000,0.96199999999999997,2,25/12/1899,major,-0.0454,-2.82,0.126,63.2,-0.0653,143.99,229489,4,Indie Music
0.597,DOECHII,Yucky Blucky Fruitcake,710000,0.61699999999999999,8,24/12/1899,minor,-0.282,-4.63,,116,-0.0889,97.923,4.592,4,Pop Music
0.688,Gabi Shoshan,◊ô◊ú◊ì◊î ◊ß◊ò◊†◊î,270000,0.54400000000000004,7,20/12/1899,minor,-0.037,-5.76,0.000231,58.94,-0.0633,135.231,240693,4,Rock Music
0.614,Brothers Osborne,I Don't Remember Me (Before You),610000,0.61399999999999999,4,24/12/1899,minor,-0.0314,-1.04,3.59e-05,60.4,-0.0598,146.03,3.211333333,4,Country Music
0.613,Zero 9:36,Come Thru,510000,0.85999999999999999,4,27/12/1899,major,-0.0425,-0.247,,93.8,-0.0638,93.042,177227,4,Rock Music
-5,Róisín O,Lose You to Love Me,470000,0.092899999999999996,6,16/12/1899,major,-0.0529,-9.44,,58.64,-0.0293,176.177,3.96591667,3,Acoustic Folk
-5,DIIV,Skin Game,430000,0.754,6,25/12/1899,minor,-0.0383,-0.0011,0.806,62.3,-0.0399,124.971,265467,4,Rock Music
-5,The Swellers,The Best I Ever Had,490000,0.98299999999999998,2,28/12/1899,minor,-0.0864,-0.000909,3.54e-05,83.5,-0.0486,193.042,239560,4,Rock Music
0.681,Stalos & Oren Chen,◊ñ◊î ◊ú◊ê ◊¢◊ï◊©◊î ◊ú◊ô ◊õ◊ú◊ï◊ù,250000,0.92900000000000005,8,27/12/1899,major,-0.0324,-2.14,,53.75,-0.0793,109.982,229933,4,Pop Music
-5,Emery,Walls,460000,0.91500000000000004,1,26/12/1899,minor,-0.167,-0.139,7.37e-05,66.1,-0.0419,169.161,203707,4,Rock Music
-5,Lionel Richie,Stuck On You - Live,220000,0.68200000000000005,4,22/12/1899,major,-0.042,-1.13,1.1e-05,147.3,-0.0345,142.113,4.33955,4,Pop Music
0.636,Oren Barzilay,◊®◊ß ◊ê◊ï◊™◊ö,170000,0.61599999999999999,7,22/12/1899,major,-0.0589,-0.521,5.14e-05,69.2,-0.048,82.99,207030,4,Rock Music
0.577,Foo Fighters,All My Life,730000,0.60399999999999998,-6,26/12/1899,major,-0.0495,-0.00218,0.000579,97.7,-0.0637,167.719,263440,4,Rock Music
0.811,Gucci Mane,Jumped Out the Whip (feat. A$AP Rocky),430000,0.46000000000000002,2,26/12/1899,major,-0.351,-0.694,,63,-0.04,141.937,216373,4,Hip Hop Music
0.571,"Luiz Bonfá, Panos Megarchiotis",Passeio No Rio - Arranged by Carlos Barbosa-Lima,400000,0.158,2,15/12/1899,major,-0.0779,-9.64,0.919,60.8,-0.0308,114.315,3.068233333,4,Instrumental Music
0.658,Concha Piquer,Ojos verdes,350000,0.12,,22/12/1899,minor,-0.136,-9.83,,60.1,-0.0278,104.208,198213,3,Pop Music
-5,Supergrass,"Tales of Endurance, Pt. 4, 5 & 6",530000,0.64800000000000002,9,24/12/1899,minor,-0.0291,-0.12,0.401,71.6,-0.0117,91.536,331427,4,Alt Music
0.516,The New Respects,Trouble,430000,0.69999999999999996,2,26/12/1899,major,-0.0631,-0.182,,118.9,-0.0343,147.914,203187,4,Rock Music
0.631,Hadag Nahash,◊®◊°◊ô◊°◊ô◊ù ◊¢◊ú ◊î◊ó◊ï◊£,270000,0.54700000000000004,4,23/12/1899,minor,-0.119,-3.5,2.7e-05,61.3,-0.0719,164.988,204030,4,Pop Music
-5,Julia Jacklin,Pressure To Party,480000,0.81100000000000005,4,28/12/1899,major,-0.0389,-0.00125,4.08e-05,61.7,-0.037,141.967,182307,4,Indie Music
0.692,Little G Weevil,Apple Picker (Acoustic),370000,0.10199999999999999,,20/12/1899,major,-0.061,-8.18,0.00328,83.7,-0.0475,114.136,336863,4,Blues
-5,Lazy Queen,Self-care 101,170000,0.77400000000000002,1,25/12/1899,major,-0.041,-0.0403,,70.5,-0.0466,87.415,320522,4,Rock Music
-5,No Somos Marineros,Los Bajos Fondos,330000,0.60299999999999998,4,22/12/1899,major,-0.0386,-3.48,0.878,59.11,-0.00907,179.392,173107,3,Rock Music
0.799,Ghost Town Blues Band,Tip of My Hat (Live),330000,0.72999999999999998,,25/12/1899,major,-0.0414,-2.9,9.74e-05,147.5,-0.0898,120.336,268650,4,Blues
-5,"Keethan, Pavitra Krishnan, Shravan Sridhar",Seher,340000,0.56499999999999995,11,23/12/1899,major,-0.0369,-6.5,0.671,60.7,-0.00617,99.49,3.48,4,Acoustic Folk
-5,Amaranthe,Archangel,600000,0.96699999999999997,,24/12/1899,major,-0.0666,-0.00316,0.00142,58.9,-0.0227,180.027,203373,4,Metal Music
-5,Acollective,Happiest of All Memorial Days,370000,0.51000000000000001,6,23/12/1899,minor,-0.0298,-3.48,0.57,57.87,-0.023,147.904,281093,4,Indie Music
0.579,No Memories of Tomorrow,Graeme James,80000,0.30399999999999999,2,17/12/1899,minor,-0.0301,-7.51,0.0612,62.9,-0.0479,129.867,4.34655,4,Acoustic Folk
0.553,The All-American Rejects,"Swing, Swing",680000,0.71699999999999997,7,26/12/1899,major,-0.0318,-0.000648,0.128,53.85,-0.0318,127.947,233267,4,Pop Music
0.845,Nattali Rize,Indestructible,410000,0.68100000000000005,6,27/12/1899,minor,-0.111,-2.65,,55.19,-0.0654,86.001,183694,4,Rock Music
-5,Apoorva Krishna,Tinky Winky,130000,0.877,7,27/12/1899,major,-0.0486,-0.849,0.392,57.87,-0.087,171.47,317784,4,Indie Music
0.674,Ronnie Robinson Trio,Pent-Up House,380000,0.33500000000000002,7,18/12/1899,major,-0.0444,-8.85,0.914,60.1,-0.0662,168.741,2.303233333,3,Instrumental Music
0.706,Peled,◊ê◊ú◊§◊ô◊ù,410000,0.67900000000000005,7,26/12/1899,minor,-0.0803,-5.43,,87.1,-0.05,113.038,195699,4,Hip Hop Music
0.908,Tay Money,Asthma Pump (with Flo Milli),650000,0.66300000000000003,1,27/12/1899,major,-0.359,-0.163,,78.7,-0.0399,119.983,178973,4,Hip Hop Music
0.556,Allegaeon,Concerto in Dm,350000,0.96899999999999997,2,28/12/1899,major,-0.0402,-0.00119,0.829,87.8,-0.0325,103.994,441035,4,Metal Music
0.694,Quami,Squeeze Me,170000,0.90700000000000003,9,28/12/1899,major,-0.0458,-0.765,6.2e-05,63,-0.0573,114.98,290600,4,Hip Hop Music
-5,Oasis,Whatever,560000,0.91300000000000003,7,29/12/1899,major,-0.0388,-0.418,0.00839,75.7,-0.034,91.157,382267,4,Indie Music
-5,Ghost Iris,Coda,430000,0.99399999999999999,1,29/12/1899,minor,-0.113,-0.000205,0.00683,83.3,-0.0218,90.015,243000,4,Metal Music
-5,Slowdive,Alison,600000,0.44900000000000001,4,20/12/1899,major,-0.0375,-0.0782,0.783,60.8,-0.0278,101.687,230987,4,Indie Music
0.849,Billie Eilish,I Didn't Change My Number,770000,0.47999999999999998,9,26/12/1899,major,-0.226,-6.12,0.269,79.5,-0.0677,142.021,2.64105,4,Pop Music
-5,Garbage,Wolves - Edit,180000,0.95599999999999996,-6,25/12/1899,minor,-0.0357,-0.000259,0.705,75.7,-0.0643,145.004,219541,4,Rock Music
0.59,Britney Spears,Liar,400000,0.77600000000000002,6,26/12/1899,minor,-0.0705,-0.0705,1.69e-05,91.4,-0.081,159.946,3.276883333,4,Pop Music
0.737,Ruff Sqwad,Functions On the Low,370000,0.64900000000000002,8,24/12/1899,minor,-0.142,-8.16,0.147,70.1,-0.0579,139.961,282067,4,Hip Hop Music
0.543,Shlomo Artzi,◊©◊ô◊†◊ï◊ô◊ô ◊û◊ñ◊í ◊î◊ê◊ï◊ï◊ô◊®,320000,0.60599999999999998,6,21/12/1899,minor,-0.0361,-3.12,,87.4,-0.0833,86.537,340680,4,Rock Music
0.528,Manal,Casa Con Diez Pinos,340000,0.56299999999999994,2,25/12/1899,major,-0.041,-7.06,0.0155,64.9,-0.0652,168.403,254467,3,Blues
-5,The Black Keys,Little Black Submarines,670000,0.46600000000000003,2,24/12/1899,major,-0.0418,-1.61,6.68e-06,60.6,-0.0487,95.163,251267,4,Rock Music
0.708,Noah Cyrus,July,830000,0.186,9,23/12/1899,minor,-0.042,-8.68,,57.79,-0.0322,72.541,156106,4,Pop Music
0.765,Tomberlin,Wasted,550000,0.56299999999999994,4,22/12/1899,major,-0.0397,-4.22,0.122,64.2,-0.0703,93.073,149423,4,Indie Music
0.529,The Yardbirds,Over Under Sideways Down - The Mono Album,460000,0.86099999999999999,11,21/12/1899,major,-0.0784,-2.92,0.225,81.4,-0.0387,96.52,142507,4,Indie Music
-5,Wolfmother,Woman,600000,0.94799999999999995,9,28/12/1899,minor,-0.217,-0.000278,0.0864,59.45,-0.0215,150.753,175667,4,Rock Music
-5,Led Zeppelin,No Quarter - Remaster,560000,0.34000000000000002,11,17/12/1899,major,-0.0385,-6.57,0.459,87.5,-0.0117,142.362,419133,4,Rock Music
0.534,Hollow Front,Falling Apart,480000,0.97899999999999998,9,28/12/1899,minor,-0.0987,-0.0292,,75.6,-0.0236,119.993,244000,4,Rock Music
-5,San Holo,"you‚Äôve changed, i‚Äôve changed",,0.623,-6,24/12/1899,major,-0.045,-1.21,0.00225,77,-0.0194,130.175,311625,4,Indie Music
-5,The Beatles,I Want To Hold Your Hand - Remastered 2015,720000,0.71499999999999997,7,26/12/1899,major,-0.0476,-3.86,,81.1,-0.0866,130.726,145747,4,Rock Music
-5,Beloved,Only Our Faces Hide,300000,0.95399999999999996,2,27/12/1899,major,-0.0575,-0.0002,0.223,80.9,-0.0176,172.944,232853,4,Rock Music
0.55,The Cult,She Sells Sanctuary,690000,0.76500000000000001,7,23/12/1899,major,-0.0287,-4.76e-05,0.873,63.2,-0.0419,139.46,252533,4,Rock Music
0.57,Carach Angren,Franckensteina Strataemontanus,390000,0.91600000000000004,8,25/12/1899,major,-0.043,-0.0439,0.138,63.5,-0.0359,100.041,183008,4,Metal Music
-5,Damien,To The Moon,490000,0.041200000000000001,,10/12/1899,major,-0.0444,-9.95,0.96,60.7,-0.0127,100.74,171000,4,Hip Hop Music
-5,Fleshkiller,Parallel Kingdom,200000,0.97699999999999998,1,27/12/1899,major,-0.122,-4.26e-05,0.532,91.4,-0.0256,130.009,266222,3,Metal Music
0.533,Robert Counts,What Do I Know (feat. HARDY),520000,0.58899999999999997,,25/12/1899,major,-0.0299,-0.405,,61.1,-0.0351,140.049,208418,4,Rock Music
0.695,Edgar Winter's White Trash,Keep Playin' That Rock 'n' Roll,160000,0.86399999999999999,9,22/12/1899,major,-0.0344,-0.935,,72.2,-0.0962,129.613,224707,4,Blues
0.781,Drake,What‚Äôs Next,870000,0.59399999999999997,,25/12/1899,minor,-0.0485,-0.136,,66.2,-0.00628,129.895,178154,4,Hip Hop Music
-5,Julia Kent,Carapace,310000,0.32500000000000001,4,17/12/1899,minor,-0.0333,-1.61,0.752,60.4,-0.0222,132.046,211216,4,Alt Music
0.551,Michael Chapman,The Man Who Hated Mornings,330000,0.57999999999999996,,23/12/1899,major,-0.0363,-4.93,0.0559,71.3,-0.0473,63.321,247224,4,Blues
0.621,"Arthur ""Big Boy"" Crudup",My Mama Don't Allow Me,300000,0.11799999999999999,2,17/12/1899,major,-0.0393,-9.93,0.000878,62,-0.0474,93.082,190041,4,Blues
-5,Big Brother & The Holding Company,Piece of My Heart,690000,0.72699999999999998,4,24/12/1899,major,-0.145,-2.63,0.000141,66.9,-0.0566,160.82,253333,4,Rock Music
-5,Timothy Kay Band,I'll Know,510000,0.159,,17/12/1899,major,-0.0419,-9.24,0.865,61.3,-0.0155,68.868,5.01885,4,Instrumental Music
0.546,Cody Johnson,Sad Songs and Waltzes (with Willie Nelson),540000,0.35099999999999998,11,23/12/1899,major,-0.0271,-7.01,3.14e-06,59.97,-0.0283,105.79,211867,3,Alt Music
0.753,Britney Spears,Just Like Me,,0.59099999999999997,9,24/12/1899,minor,-0.045,-0.741,1.87e-05,60.8,-0.0563,101.941,2.742216667,4,Pop Music
0.68,The Weeknd,Save Your Tears,930000,0.82599999999999996,,26/12/1899,major,-0.0309,-0.212,1.24e-05,104.3,-0.0644,118.051,215627,4,Pop Music
0.812,SOJA,Something To Believe In,350000,0.64500000000000002,,26/12/1899,major,-0.0377,-4.99,,57.93,-0.0724,139.974,209824,4,Rock Music
0.814,Best Friends Club,Evil Containment Wave (Part II),200000,0.56899999999999995,9,18/12/1899,minor,-0.0796,-5.54,0.821,63.2,-0.0514,120.005,250000,4,Pop Music
0.552,Van Halen,Hot For Teacher,690000,0.94699999999999995,2,27/12/1899,major,-0.15,-0.00652,0.00025,56.37,-0.0465,127.631,282747,4,Rock Music
0.916,Johnny Adams,It Ain't The Same Thing,120000,0.53700000000000003,9,22/12/1899,minor,-0.0358,-2.41,0.000685,55.49,-0.0908,106.951,252907,4,Blues
0.643,Olivia Lunny,Sad To See You Happy,560000,0.64800000000000002,8,26/12/1899,major,-0.0428,-0.139,,66.2,-0.0552,139.997,174921,4,Pop Music
-5,Rand Aldo,Desert Parade,420000,0.109,,13/12/1899,major,-0.0371,-8.82,0.937,59.65,-0.0144,106.225,3.14015,4,Instrumental Music
0.659,Merle Haggard,It's Not Love (But It's Not Bad),350000,0.28100000000000003,7,18/12/1899,major,-0.0268,-1.89,,61.2,-0.0518,108.287,3.35645,4,Country Music
0.571,"Blxst, Tyga, Ty Dolla $ign",Chosen (feat. Ty Dolla $ign),820000,0.76700000000000002,2,26/12/1899,major,-0.287,-3.36,,58.09,-0.0605,93.421,2.69473333,4,Pop Music
0.761,MOSSS,Here If You Want (Pale Blue),540000,0.59999999999999998,7,24/12/1899,major,-0.0765,-2.69,0.864,60.8,-0.0557,96.015,199036,4,Indie Music
-5,The Sounds,Painted By Numbers,470000,0.80700000000000005,3,28/12/1899,minor,-0.0332,-0.136,6.74e-05,60.9,-0.0731,145.179,200000,4,Rock Music
0.682,The Lumineers,Ho Hey,750000,0.47099999999999997,,22/12/1899,major,-0.0301,-7.65,,59.08,-0.0421,79.907,163133,4,Pop Music
0.683,Charlotte Day Wilson,Take Care of You (feat. Syd),630000,0.48599999999999999,4,22/12/1899,minor,-0.11,-8.22,0.0227,77.6,-0.0279,126.985,213071,4,Indie Music
0.561,Lower Than Atlantis,Had Enough,450000,0.82299999999999995,2,27/12/1899,major,-0.097,-0.029,0.00017,99.2,-0.0525,93.504,200760,4,Alt Music
0.625,Jeris Johnson,One Night,540000,0.77800000000000002,1,24/12/1899,major,-0.0642,-0.0921,,60.3,-0.0961,160.039,163492,4,Alt Music
0.522,Andi,Over,650000,0.53100000000000003,10,25/12/1899,minor,-0.215,-0.93,,93,-0.0149,94.225,153244,4,Pop Music
0.601,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",800000,0.53200000000000003,10,22/12/1899,major,-0.0286,-4.32,6.25e-06,59.25,-0.0341,136.571,4.69355,4,Rock Music
0.529,The Ben Webster Quintet,Makin' Whoopee,400000,0.058200000000000002,8,12/12/1899,major,-0.0617,-8.83,0.125,61.6,-0.0357,93.486,4.53155,4,Instrumental Music
0.731,The Allergies,Get Yourself Some,300000,0.64700000000000002,-6,24/12/1899,minor,-0.0355,-0.0487,,84,-0.0879,108.017,180707,4,Blues
-5,Kings of Leon,Echoing,580000,0.77800000000000002,,26/12/1899,major,-0.034,-0.147,0.227,60.2,-0.024,147.882,217347,4,Rock Music
-5,Shubha Mudgal,Awakning Main Sutti,10000,0.65900000000000003,6,25/12/1899,minor,-0.0352,-0.0219,4.4e-05,64.6,-0.0309,81.611,6.236083333,4,Acoustic Folk
-5,Galleons,Playing With Fire is Such a Clich√©,420000,0.92500000000000004,7,27/12/1899,major,-0.0598,-0.00254,2.65e-05,85.6,-0.00768,100.012,303000,4,Metal Music
0.619,Zara Larsson,Morning,340000,0.63100000000000001,11,25/12/1899,major,-0.104,-1.31,1.18e-06,74.6,-0.0772,106.309,175305,4,Pop Music
